CA230334,CA230335,CA230337,CA230347,CA230348,CA230354,CA230361,CA230365,CA230366,CA230375,CA230377,CA230378,CA230381,CA230386,CA230387,CA230401,CA230404,CA230411,CA230416,CA230417,CA230422,CA230423,CA230424,CA230428,CA230429,CA230430,CA230715,CA230717,CA230718,CA230724
Capulí,Tuza,Piartal - 2,Piartal - 2,Capulí,Tuza,Piartal - 1,Capulí,Capulí,Capulí,Capulí,Capulí,Capulí,Capulí,Capulí,Tuza,Piartal - 2,Tuza,Piartal - 1,Piartal - 1,Piartal - 1,Piartal - 1,Piartal - 1,Tuza,Tuza,Tuza - Red slip,Tuza,Piartal - 1,Tuza,Tuza
9.39419,6.59257,5.80882,7.50748,8.95996,5.74026,9.78515,8.78105,10.72024,9.61927,9.12823,7.6754,10.21704,8.96716,9.11638,6.32892,7.94657,6.51666,7.62245,7.51971,8.05927,6.58814,6.93828,6.51455,7.2024,8.95699,8.37418,7.43586,6.93361,6.76175
9.39361,6.40953,5.81032,7.41505,8.87199,5.74497,9.86726,8.69337,10.7493,9.70498,9.13126,7.66754,10.19852,8.96772,9.11367,6.24877,7.94353,6.43212,7.62759,7.60483,8.05951,6.59138,6.85371,6.51435,7.20195,9.04057,8.29141,7.3423,6.9323,6.6701
9.39019,6.50688,5.80798,7.42366,8.8666,5.66252,9.78189,8.78187,10.73422,9.79208,9.19889,7.75898,10.39621,9.05231,9.01234,6.25523,7.86005,6.50666,7.62898,7.60503,8.05951,6.5899,6.85395,6.42975,7.20239,9.04153,8.29169,7.34727,7.01264,6.75784
9.30374,6.5082,5.80762,7.49736,8.8743,5.66306,9.86953,8.78015,10.74978,9.70644,9.21807,7.67127,10.38539,9.05281,9.18821,6.24739,7.94729,6.49497,7.6298,7.60507,8.05927,6.59108,6.8534,6.42995,7.20239,8.95728,8.2916,7.43213,7.01849,6.84509
9.39356,6.41843,5.79993,7.50782,8.87778,5.66352,9.77138,8.7804,10.73466,9.6041,9.11714,7.58816,10.13053,8.96806,9.1982,6.25312,7.9479,6.6859,7.6261,7.60489,8.05927,6.5918,6.93877,6.51455,7.20239,8.95549,8.37615,7.34203,6.93623,6.66921
9.3892,6.42364,5.80952,7.49863,8.87633,5.74772,9.95091,8.8664,10.83345,9.61943,9.13328,7.67518,10.13859,9.05211,9.10199,6.34067,7.94783,6.50524,7.62945,7.52066,8.05951,6.58825,6.85314,6.51455,7.28713,9.12513,8.37615,7.35107,6.93675,6.76141
9.22512,6.34178,5.80112,7.50773,8.77287,5.74531,9.86153,8.8645,10.73721,9.70386,9.20113,7.67564,10.14124,8.96766,9.02633,6.34107,7.94724,6.51101,7.62378,7.52049,8.05951,6.59177,6.85424,6.51435,7.28713,9.02878,8.3764,7.25764,6.93677,6.67153
9.30957,6.34248,5.72446,7.58424,8.95642,5.6513,9.86643,8.77857,10.833,9.62224,9.21824,7.67527,10.14189,9.05239,9.03068,6.32976,7.94115,6.43053,7.4574,7.60147,8.05927,6.59013,6.85277,6.51435,7.28713,9.04214,8.3764,7.34491,7.02148,6.67234
9.30829,6.34236,5.80032,7.50727,8.87363,5.74233,9.77808,8.78185,10.73955,9.61852,9.11884,7.6752,10.14188,9.0526,8.94729,6.24661,7.86291,6.43194,7.54411,7.51422,8.05951,6.59049,6.85433,6.51455,7.28668,9.0305,8.37615,7.34818,7.02168,6.76132
9.30917,6.34244,5.80994,7.58531,8.86731,5.74528,9.94873,8.78181,10.74754,9.70502,9.21754,7.67551,10.14209,9.05272,8.94747,6.25575,7.86195,6.43256,7.53827,7.60443,8.05951,6.59166,6.93691,6.51455,7.28713,9.04177,8.37615,7.33984,7.02146,6.58401
9.30004,6.42719,5.80162,7.4981,8.78925,5.65509,9.94839,8.7811,10.83352,9.78859,9.04813,7.67495,10.14207,8.9676,9.03196,6.33151,7.94604,6.50829,7.46042,7.60209,8.05927,6.58796,6.93747,6.51455,7.20245,9.04119,8.3764,7.43155,7.02146,6.67619
9.30928,6.42718,5.81032,7.59276,8.87755,5.74489,9.86304,8.78178,10.74848,9.53481,9.1307,7.75343,10.14207,8.96763,9.03193,6.25269,7.94758,6.49647,7.45868,7.60164,8.22544,6.58888,7.02327,6.42975,7.19841,9.03789,8.3764,7.35025,7.02168,6.58736
9.21813,6.34261,5.81004,7.49642,8.87878,5.66266,9.86822,8.7805,10.83314,9.62098,9.1335,7.67476,10.14207,8.96815,9.03192,6.17125,7.94314,6.60151,7.54431,7.51972,8.22569,6.67475,6.93739,6.42975,7.18628,9.1264,8.37615,7.4358,7.02146,6.67067
9.2251,6.34261,5.80843,7.58883,8.87562,5.66315,9.86921,8.78205,10.82562,9.78632,9.21576,7.67196,10.14207,8.968,9.0322,6.17221,7.94518,6.50813,7.45843,7.60494,8.22569,6.58985,6.93619,6.42995,7.19699,9.12467,8.37615,7.51913,7.02146,6.67731
9.29886,6.34261,5.81037,7.6729,8.77275,5.66319,9.86558,8.7806,10.81405,9.79081,9.13235,7.84429,10.14207,8.96745,9.0322,6.34119,7.94725,6.42538,7.54344,7.60505,8.22544,6.59139,7.0234,6.42995,7.19857,9.12487,8.37615,7.33521,7.02146,6.58255
9.21546,6.34261,5.80953,7.58263,8.87114,5.74761,9.86667,8.78213,10.83278,9.61611,9.13267,7.76018,10.14207,8.96757,9.03014,6.2451,7.86326,6.59928,7.53771,7.60512,8.30669,6.50623,6.93869,6.42995,7.19249,9.04206,8.3764,7.34071,7.02146,6.67497
9.39361,6.34261,5.72421,7.59226,8.87601,5.83247,9.8688,8.78082,10.65374,9.70836,9.13099,7.76051,10.14176,9.05269,8.92769,6.2457,7.94797,6.51642,7.62942,7.5206,8.2102,6.50357,6.93805,6.42975,7.199,8.94779,8.3764,7.35126,6.93708,6.58767
9.20781,6.42718,5.72487,7.58271,8.86765,5.83247,9.9468,8.86607,10.81967,9.70865,9.13327,7.67592,10.14176,9.05223,9.10153,6.17196,7.8635,6.51709,7.45725,7.52058,8.21501,6.50749,6.93888,6.42975,7.20152,8.95394,8.3764,7.35126,6.93686,6.66862
9.29614,6.42454,5.80924,7.58662,8.87312,5.83211,9.78167,8.78139,10.74713,9.6196,9.13138,7.67567,10.14207,8.96757,9.19923,6.24861,7.94816,6.51076,7.54097,7.60482,8.39122,6.59202,6.93752,6.42995,7.20203,9.12172,8.37615,7.43467,6.93686,6.76192
9.22137,6.3266,5.81012,7.58992,8.87864,5.83248,9.86902,8.78076,10.73095,9.62278,9.13098,7.84566,10.14207,8.96794,9.01927,6.25221,7.94702,6.49956,7.54425,7.60515,8.21646,6.50639,7.02348,6.42995,7.28497,9.03875,8.37615,7.34856,6.93686,6.58136
9.30927,6.50415,5.72436,7.58196,8.86368,5.74606,9.86478,8.78158,10.82671,9.62311,9.13323,7.67552,10.14207,8.96803,8.94108,6.17118,7.85571,6.43142,7.45951,7.43631,8.30236,6.59201,7.02241,6.42995,7.27209,8.95355,8.37615,7.17677,6.93686,6.67381
9.30521,6.50943,5.80897,7.67618,8.87064,5.73435,9.86406,8.78053,10.91754,9.61824,9.21269,7.84633,10.14207,8.96812,8.94579,6.2568,7.94701,6.51059,7.45753,7.60491,8.30676,6.58915,7.02353,6.42975,7.27895,9.03753,8.37615,7.26627,6.93708,6.5889
9.22509,6.33284,5.81031,7.58455,8.96149,5.65615,9.86799,8.78229,11.00375,9.62341,9.13077,7.67565,10.14207,8.96763,8.94725,6.24805,7.86013,6.5093,7.45999,7.60501,8.22513,6.5057,7.02268,6.42975,7.20021,9.12336,8.46127,7.34692,6.93686,6.66847
9.22483,6.42342,5.80874,7.58332,8.86819,5.66161,9.95354,8.78075,11.00289,9.70692,9.04806,7.84598,10.14207,8.88294,8.94756,6.24676,7.94611,6.59872,7.45796,7.5189,8.2253,6.59151,7.1079,6.42995,7.36122,9.03641,8.46075,7.35117,6.93686,6.7618
9.22401,6.34151,5.80876,7.67558,8.87782,5.65496,9.95156,8.78207,10.81476,9.62044,9.04221,7.67532,10.14207,8.96794,9.03197,6.25696,7.94744,6.51627,7.46033,7.59734,8.2239,6.59203,7.10342,6.42995,7.28252,9.03955,8.46075,7.25845,6.93708,6.58345
9.22557,6.34241,5.8102,7.58086,8.87086,5.74437,9.86843,8.86547,10.72434,9.62432,9.04741,7.83928,10.14207,8.88342,9.03043,6.25009,7.86345,6.51681,7.37233,7.68719,8.30207,6.5921,7.10706,6.42995,7.28571,9.11925,8.46127,7.26364,6.93686,6.67324
9.22435,6.34238,5.80767,7.67107,8.87076,5.66251,9.94834,8.7815,10.83358,9.70673,9.04701,7.84321,10.14207,8.96763,9.01486,6.25163,7.86338,6.51714,7.37475,7.6863,8.30854,6.59201,7.02201,6.42975,7.28687,9.04028,8.46075,7.26442,6.93686,6.59027
9.22163,6.34225,5.89356,7.67542,8.87793,5.83152,9.95216,8.69687,10.73512,9.62272,9.04496,7.84393,10.14207,8.88303,8.93375,6.17085,7.94441,6.51707,7.28846,7.58956,8.2098,6.59199,7.0208,6.42975,7.2873,9.11743,8.46075,7.17386,6.9369,6.66901
9.13264,6.34262,5.79775,7.761,8.86819,5.65191,10.03858,8.86565,10.74791,9.62441,9.04873,7.75822,10.14207,8.96812,9.03154,6.17207,7.85786,6.68592,7.37416,7.59039,8.2187,6.59009,7.02334,6.42995,7.37197,9.1263,8.46075,7.18248,6.93321,6.7617
9.22451,6.34116,5.89001,7.84511,8.79201,5.65618,9.8608,8.7815,10.90237,9.62221,9.0473,7.76018,10.14176,8.96763,8.85256,6.25704,7.94765,6.68592,7.28805,7.60395,8.3082,6.49391,7.02345,6.42995,7.37001,9.12638,8.46075,7.17568,6.91905,6.67013
9.21861,6.41317,5.89531,7.66367,8.78854,5.66256,9.95202,8.78029,10.83366,9.62401,9.04739,7.76057,10.14176,8.88294,8.94054,6.25714,7.94504,6.68633,7.37426,7.68724,8.30714,6.67139,7.02213,6.34511,7.27198,9.12118,8.46127,7.25943,7.01657,6.58788
9.05581,6.41669,5.8895,7.57504,8.86873,5.65609,9.94861,8.7821,10.81561,9.61945,9.04851,7.84626,10.14207,8.96794,9.11438,6.34094,7.8623,6.51714,7.3753,7.60222,8.22498,6.75867,6.9366,6.42536,7.276,9.20954,8.46075,7.35064,6.93265,6.5916
9.22471,6.42573,5.79741,7.67649,8.87844,5.65923,10.03589,8.78019,10.73919,9.70653,9.13131,7.76103,10.14207,8.88339,9.03163,6.24844,7.9478,6.59602,7.37076,7.68906,8.22575,6.58477,7.02273,6.41573,7.45462,9.12493,8.46075,7.26281,6.84333,6.66923
9.2224,6.41655,5.72489,7.66381,8.78292,5.57747,9.95363,8.78221,10.91634,9.70884,9.04883,7.84575,10.14238,8.96812,9.03206,6.16165,7.94122,6.41645,7.37223,7.60478,8.22558,6.58915,7.0233,6.51153,7.36006,9.03641,8.46075,7.08603,6.93348,6.76093
9.2246,6.33834,5.80512,7.67289,8.79017,5.74733,10.03172,8.7808,11.00403,9.61336,9.04795,7.76073,10.14238,8.88306,9.1164,6.1723,7.94725,6.51468,7.37391,7.60481,8.05929,6.59222,7.02339,6.51038,7.28259,9.12587,8.46075,7.18174,6.85152,6.67192
9.21073,6.42619,5.81028,7.67189,8.79015,5.65412,10.01312,8.86619,10.82129,9.59963,9.13113,7.84614,10.14207,8.88291,9.11634,6.16675,7.85987,6.51227,7.2887,7.60542,8.14235,6.58768,7.02371,6.42166,7.28603,9.10945,8.46127,7.09414,6.85208,6.58661
9.30936,6.42675,5.71941,7.65686,8.86563,5.65584,10.12141,8.78141,10.80816,9.79341,9.04896,7.67557,10.14145,8.88333,9.03062,6.25109,7.8613,6.51038,7.37452,7.68976,8.14235,6.50627,7.02364,6.42707,7.28701,9.11402,8.3757,7.18214,6.8522,6.59237
9.21386,6.42697,5.72468,7.67666,8.87871,5.66293,9.94401,8.78066,10.74975,9.60822,9.04666,7.84601,10.14145,8.96806,8.93307,6.25517,7.86261,6.51707,7.37537,7.60483,8.05976,6.67406,7.02343,6.34463,7.28688,9.20696,8.44893,7.26123,6.8525,6.66938
9.30958,6.34264,5.81024,7.57729,8.86689,5.65696,9.95326,8.69728,10.82155,9.62387,9.12792,7.76073,10.13371,8.883,8.84903,6.25663,7.86334,6.508,7.28554,7.60482,8.22544,6.59006,7.02353,6.34506,7.37146,9.20711,8.35581,7.18157,6.93687,6.7564
9.29801,6.34262,5.72411,7.59204,8.87013,5.65877,10.12204,8.86509,10.82383,9.68857,9.12061,7.76107,10.1946,8.88303,8.94754,6.25692,7.7791,6.59838,7.28929,7.60515,8.22544,6.59155,7.02372,6.34526,7.37071,9.10155,8.54543,7.18197,6.85227,6.76179
9.30875,6.34261,5.81037,7.66154,8.96215,5.66204,9.95185,8.78196,11.00245,9.7927,9.13199,7.84601,10.39502,8.88355,8.8539,6.25715,7.86026,6.51285,7.11913,7.60515,8.14285,6.58902,7.02362,6.34536,7.35685,9.12427,8.36454,7.0964,6.84922,6.67023
9.29933,6.42679,5.72416,7.76108,8.95717,5.74772,9.94837,8.78075,10.82755,9.57672,9.12149,7.7608,10.38713,8.88303,8.77139,6.25661,7.85723,6.42358,7.20598,7.60515,8.22544,6.50387,7.02362,6.34535,7.35798,9.20224,8.28348,7.26677,6.91881,6.58297
9.13961,6.42679,5.63921,7.57924,8.77253,5.6555,10.03651,8.7823,10.8132,9.684,9.04775,7.84641,10.13008,8.88294,8.86101,6.24989,7.86337,6.59809,7.20346,7.60532,8.22544,6.59127,6.939,6.42975,7.37087,9.03069,8.45879,7.17418,7.01577,6.59295
9.30098,6.34261,5.63931,7.58416,8.79365,5.73971,10.03818,8.86497,10.83354,9.7066,9.04876,7.84593,10.22277,8.88333,8.77812,6.16117,7.86051,6.51614,7.20585,7.60491,8.22594,6.59205,7.02343,6.42975,7.36087,9.2105,8.46085,7.17951,7.01854,6.66928
9.22337,6.34261,5.63472,7.759,8.78201,5.74777,9.94606,8.78125,10.82451,9.61086,9.04169,7.84603,10.22629,8.88339,8.77864,6.25652,7.86188,6.51707,7.20307,7.60507,8.22544,6.50587,6.93888,6.34534,7.28148,9.10915,8.46068,7.09319,6.92836,6.75585
9.30281,6.34261,5.72187,7.76078,8.78448,5.74175,10.03776,8.78126,10.82612,9.62372,9.04559,7.84612,10.14184,8.88303,8.86318,6.25172,7.86325,6.51679,7.20428,7.60532,8.22544,6.59128,6.93554,6.34534,7.28558,9.03851,8.46082,7.01113,6.84835,6.76166
9.13834,6.34262,5.637,7.75428,8.9607,5.74277,10.03333,8.86512,10.83322,9.53998,9.04806,7.84601,10.22684,8.88262,8.77781,6.16606,7.85663,6.60143,7.2055,7.60507,8.22544,6.50455,7.10569,6.34534,7.28692,9.11933,8.54537,7.17854,6.76667,6.67155
9.05533,6.34164,5.72187,7.73902,8.96308,5.66176,10.03531,8.7766,10.81947,9.53671,9.04585,7.84628,10.22732,8.7913,8.76684,6.25496,7.86276,6.51396,7.20563,7.43599,8.22544,6.50629,7.10765,6.42975,7.28694,9.11367,8.37615,7.17237,6.76755,6.66417
9.22392,6.3303,5.63683,7.67604,9.04029,5.7477,10.03757,8.86626,10.83266,9.62457,8.96053,7.84595,10.2273,8.96572,8.76393,6.25699,7.84176,6.50288,7.20574,7.52057,8.22594,6.59179,7.02199,6.42975,7.37102,9.21107,8.37615,7.26211,6.85225,6.67725
9.22449,6.41271,5.72088,7.66849,8.85036,5.7479,10.03829,8.86306,10.82628,9.62159,8.96393,7.84603,10.2273,8.88094,8.94773,6.25247,7.85458,6.51089,7.28927,7.60507,8.30852,6.59189,7.02281,6.42995,7.27404,8.94343,8.37615,7.2667,6.8523,6.66896
9.13973,6.34175,5.63709,7.66814,8.87716,5.83184,9.95342,8.77627,10.90578,9.62155,9.04553,7.84606,10.2273,8.88112,8.7707,6.24532,7.93965,6.51455,7.28545,7.60515,8.30852,6.59189,7.0233,6.42995,7.3585,9.03537,8.29204,7.08631,6.93687,6.67279
9.14068,6.33147,5.80553,7.84289,8.78297,5.74004,10.12239,8.86404,10.91429,9.70868,8.96323,7.84598,10.2273,8.88256,8.68588,6.2558,7.85256,6.42263,7.29057,7.60507,8.47521,6.67004,7.02354,6.42995,7.28667,8.95696,8.37615,7.00718,6.93687,6.67539
9.13892,6.42233,5.63736,7.7607,8.86904,5.65375,10.03857,8.7818,11.00251,9.70256,9.04847,7.84638,10.2273,8.88306,8.77601,6.25205,7.86362,6.51342,7.20339,7.60474,8.47469,6.58841,7.02351,6.51455,7.27829,9.04136,8.37615,7.01193,6.93708,6.57855
9.22393,6.42705,5.80491,7.84569,8.87794,5.66341,10.036,8.7795,11.08853,9.53725,9.04173,7.84603,10.2273,8.8767,8.6939,6.16554,7.86212,6.51634,7.20442,7.51756,8.47469,6.6736,7.02354,6.4296,7.28094,8.95513,8.37666,7.09542,6.93686,6.67701
9.22481,6.33436,5.72325,7.83966,8.85878,5.65751,9.94552,8.69502,10.99742,9.70811,9.04859,7.84609,10.2273,8.88248,8.69432,6.33914,7.77798,6.51675,7.20531,7.59747,8.47521,6.67606,7.02363,6.3416,7.36992,9.12064,8.37615,7.01153,6.93686,6.66748
9.13758,6.41093,5.80507,7.74143,8.87694,5.658,10.03819,8.69715,10.89673,9.62434,8.96194,7.84598,10.2273,8.87965,8.77878,6.25645,7.77866,6.59978,7.20555,7.52008,8.47469,6.67512,7.02353,6.24518,7.28694,9.0305,8.37615,7.08985,6.93708,6.66997
9.22339,6.34214,5.63845,7.75883,8.87021,5.66174,9.95237,8.78184,10.91367,9.70876,9.04571,7.84593,10.2273,8.88134,8.7787,6.34161,7.94818,6.50375,7.20585,7.52003,8.47469,6.67434,7.02353,6.34092,7.28702,8.95552,8.37615,7.09359,6.93686,6.67606
9.29292,6.41541,5.80578,7.67091,8.87813,5.83242,9.9512,8.77878,10.91298,9.62418,9.04858,7.76075,10.2273,8.88266,8.8631,6.25278,7.77886,6.50816,7.20497,7.60456,8.47521,6.589,7.02372,6.34148,7.371,9.03035,8.37615,7.09761,6.93686,6.57632
9.30997,6.33731,5.72426,7.66883,8.87022,5.74257,10.03832,8.77687,10.82036,9.70886,9.04456,7.93137,10.2273,8.88297,8.86223,6.24302,7.86332,6.51509,7.11569,7.68836,8.47469,6.5912,7.02372,6.33667,7.27602,9.12472,8.37666,7.0934,6.93686,6.67679
9.2116,6.25686,5.72053,7.76112,8.87656,5.65247,9.92483,8.78193,10.91578,9.7079,9.0478,7.84644,10.2273,8.88319,8.76869,6.1703,7.77886,6.42239,7.12065,7.68906,8.47469,6.67637,7.02305,6.34184,7.2745,8.93953,8.37615,7.0857,6.93686,6.66915
9.22491,6.34228,5.63923,7.74983,8.87119,5.66275,10.11437,8.69269,10.91773,9.61569,9.04846,7.84587,10.2273,8.96786,8.67803,6.25223,7.86358,6.51294,7.11899,7.50787,8.55778,6.67154,7.01947,6.2597,7.20233,9.03683,8.37615,7.01316,6.93708,6.58497
9.29412,6.34249,5.72096,7.75798,8.79174,5.65781,10.11246,8.77666,10.81591,9.70828,9.04612,7.84595,10.2273,8.88313,8.77823,6.16493,7.8635,6.60116,7.12059,7.58094,8.55778,6.67633,7.10688,6.26073,7.27935,9.03545,8.37627,7.00767,6.93686,6.75925
9.30977,6.34259,5.63943,7.8416,8.87315,5.65939,10.02741,8.7796,10.9113,9.70674,9.04844,7.84646,10.31253,8.88324,8.68956,6.25429,7.77873,6.50617,7.1191,7.68367,8.5583,6.67368,7.02267,6.26086,7.28044,9.02085,8.36594,7.01336,6.93686,6.76127
9.21179,6.41717,5.63558,7.75895,8.87496,5.66244,10.03816,8.78238,10.91409,9.62121,8.96321,7.84606,10.31253,8.88361,8.60974,6.25643,7.86342,6.50696,7.1203,7.60457,8.55778,6.67525,7.10637,6.26076,7.36992,9.04183,8.34951,7.00414,6.93686,6.75788
9.22437,6.32493,5.72455,7.84122,8.87359,5.65385,10.0363,8.86286,10.81896,9.7085,8.96272,7.84598,10.31253,8.88324,8.60299,6.25693,7.86344,6.43092,7.03393,7.60257,8.55778,6.67644,7.1075,6.26074,7.28696,9.02602,8.54526,7.00517,6.93686,6.57384
9.13939,6.25795,5.72487,7.75774,8.86453,5.66258,9.95325,8.68851,10.91314,9.70412,8.96466,7.93124,10.31253,8.88312,8.69391,6.25699,7.86344,6.5068,7.03518,7.51902,8.5583,6.58592,7.10816,6.34496,7.37145,9.03576,8.44752,7.18035,6.93686,6.75967
9.22248,6.4183,5.63877,7.8413,8.96289,5.6571,9.95365,8.78097,11.00246,9.7073,9.04781,7.76075,10.14145,8.79849,8.60083,6.34166,7.86344,6.51565,7.12062,7.60445,8.55778,6.67333,7.02359,6.34496,7.36292,9.0376,8.28271,7.17925,6.93708,6.58731
9.22517,6.33651,5.72491,7.83276,8.86843,5.74177,10.03812,8.77971,11.00363,9.70798,9.04821,7.93137,10.14145,8.88306,8.5992,6.2569,7.86344,6.51104,7.03632,7.52064,8.55778,6.6729,6.93886,6.26074,7.35911,9.02297,8.45854,6.99557,6.93708,6.66917
9.3081,6.2564,5.71801,7.84072,8.86792,5.7476,10.12273,8.69462,11.08833,9.78822,9.04861,7.84623,10.13498,8.88352,8.69193,6.34145,7.86344,6.50871,7.0364,7.43625,8.5583,6.76003,7.10825,6.26074,7.28692,9.04176,8.37609,7.01196,6.93665,6.67428
9.22423,6.25749,5.71857,7.84477,8.87859,5.65197,10.03792,8.78207,11.08475,9.6214,9.04712,7.84524,10.11252,8.88257,8.69165,6.34167,7.86344,6.51618,7.03352,7.52061,8.55778,6.66264,7.02353,6.17613,7.36513,8.94534,8.37614,7.00569,6.93708,6.76056
9.22457,6.34259,5.81021,7.92922,8.87832,5.66197,9.95349,8.69765,10.8947,9.62339,9.04846,7.84024,10.22286,8.96002,8.67495,6.33773,7.86344,6.50818,7.03218,7.43562,8.55778,6.76106,7.10815,6.26074,7.36425,8.94814,8.46083,6.92845,6.93708,6.57757
9.22321,6.34267,5.71755,7.74695,8.8741,5.65773,10.0312,8.69534,10.90605,9.6241,9.04395,8.01616,10.22001,8.96681,8.69123,6.24021,7.86347,6.5114,7.03618,7.43188,8.64086,6.83628,7.02372,6.26074,7.36947,9.04062,8.54537,7.00466,6.93665,6.75813
9.14048,6.34262,5.63757,7.9183,8.96017,5.57183,10.03455,8.69729,10.91529,9.70901,8.96263,7.92847,10.13012,8.8799,8.6021,6.25346,7.86347,6.51523,7.03412,7.59826,8.64086,6.76069,6.939,6.26074,7.37125,9.03641,8.46075,7.0127,6.93665,6.58884
9.13892,6.34262,5.72115,7.92834,8.94246,5.74531,10.12051,8.60932,10.9028,9.70773,8.96379,7.84488,10.1373,8.88287,8.59886,6.25249,7.77889,6.51686,7.03443,7.60483,8.64139,6.76048,7.02343,6.26074,7.45644,8.93827,8.45155,6.83779,6.93708,6.66833
9.13828,6.42679,5.71846,7.83969,8.95639,5.66262,9.9511,8.77743,11.00276,9.70145,9.04846,7.93111,10.14056,8.88091,8.69063,6.24914,7.86344,6.51696,7.02424,7.60131,8.64086,6.75916,7.02362,6.25805,7.44946,9.04116,8.43091,7.01232,6.93708,6.67725
9.14013,6.25749,5.8103,7.75844,8.95772,5.66066,9.95319,8.61322,10.90459,9.70881,9.04897,7.84577,10.05686,8.7981,8.60905,6.25418,7.86344,6.5167,7.03373,7.43335,8.64086,6.673,7.10834,6.15967,7.27373,8.94879,8.54456,7.00754,6.93665,6.66739
9.13705,6.3346,5.71686,7.83719,8.85504,5.64787,10.03672,8.69205,10.99217,9.68537,9.04351,7.93102,10.05704,8.79524,8.69076,6.17175,7.86344,6.51607,7.10458,7.43499,8.64139,6.67562,7.02362,6.25492,7.37105,8.94726,8.45018,6.92745,6.93708,6.75685
9.13883,6.24308,5.63612,7.92796,8.87843,5.66057,10.03232,8.6964,11.00064,9.78705,8.87626,7.84617,10.1421,8.71226,8.58664,6.17231,7.86344,6.59091,6.8574,7.52031,8.64086,6.67642,7.02362,6.25798,7.28082,9.03877,8.4514,7.01313,6.93708,6.5898
9.22361,6.25786,5.72455,7.91572,8.94599,5.65949,10.12253,8.69506,10.9884,9.79245,8.96337,7.84639,10.14207,8.79826,8.60524,6.17246,7.86344,6.5903,7.03632,7.52068,8.64086,6.76083,7.02353,6.1682,7.36669,8.95695,8.45806,6.92813,6.93665,6.66697
9.13432,6.33605,5.72422,7.92374,8.95572,5.57214,10.0344,8.69397,10.99608,9.70788,8.96182,7.93113,10.14145,8.79527,8.60414,6.2571,7.86344,6.51693,7.03529,7.52044,8.64139,6.67648,7.02362,6.17252,7.371,9.12639,8.37542,6.92853,6.93415,6.67685
9.13953,6.25357,5.72426,7.84406,9.04314,5.74496,10.03604,8.69741,11.17104,9.70835,8.96341,7.84614,10.14145,8.70956,8.51498,6.25382,7.86344,6.59457,6.95098,7.52051,8.64086,6.66871,7.02362,6.09073,7.36167,9.03497,8.4609,7.00873,6.75237,6.66912
9.22353,6.25671,5.72032,7.92955,8.85568,5.66276,10.03758,8.69129,11.08809,9.62433,8.87849,7.93148,10.14207,8.79761,8.68999,6.24009,7.86344,6.5115,6.95142,7.43615,8.64086,6.67396,7.02353,6.17563,7.28614,9.02222,8.46086,7.00159,6.84599,6.66908
9.22047,6.16427,5.72118,7.92978,8.87902,5.66148,9.95404,8.69657,11.17284,9.70877,8.95876,7.93102,10.14207,8.79597,8.60878,6.25279,7.77889,6.60123,6.95111,7.43595,8.63965,6.75742,7.02353,6.17592,7.28126,9.03951,8.54538,7.0967,6.85091,6.59094
9.30574,6.2574,5.72308,8.01374,8.86651,5.64983,10.03796,8.69519,11.17286,9.62445,8.87978,8.01653,10.14207,8.79763,8.60972,6.25389,7.86344,6.59561,6.77375,7.4326,8.62747,6.75915,7.02362,6.17616,7.2781,9.03548,8.53841,7.09179,6.84442,6.66602
9.30859,6.25251,5.72207,7.91562,8.96296,5.65979,10.03798,8.69335,11.08611,9.79353,8.87626,8.01461,10.14207,8.79798,8.61006,6.16483,7.77889,6.50728,6.86475,7.42826,8.71018,6.7607,7.02362,6.17407,7.36983,8.86234,8.34972,7.00572,6.76328,6.67598
9.30827,6.25052,5.72347,7.9135,8.8672,5.66066,9.95392,8.61114,11.06688,9.70883,8.87813,7.92671,10.14207,8.79824,8.60597,6.25366,7.86344,6.51711,6.94816,7.43562,8.89045,6.75916,7.02362,6.24647,7.36991,9.03817,8.62761,7.09802,6.68177,6.67068
9.30338,6.3401,5.71734,8.01413,8.87864,5.57172,10.03447,8.69764,10.98842,9.70883,8.964,7.93138,10.14207,8.79852,8.50393,6.17159,7.86344,6.51076,6.86488,7.43535,8.7147,6.75707,7.02353,6.1701,7.27225,8.95665,8.53709,6.92891,6.68301,6.58115
9.30997,6.25803,5.80908,7.835,8.86921,5.66324,10.11707,8.69224,11.08755,9.62467,8.95786,7.92876,10.14207,8.87912,8.60366,6.17215,7.86344,6.51346,6.86618,7.43542,8.63323,6.76067,6.93891,6.17428,7.36907,8.95737,8.45014,7.09522,6.6831,6.76093
9.39039,6.25424,5.7208,7.92335,8.96243,5.65625,10.1223,8.60858,10.99089,9.62441,8.96303,7.93019,10.14207,8.79355,8.60655,6.1725,7.77889,6.60007,6.86664,7.51973,8.72226,6.76114,6.9391,6.16851,7.36619,9.04196,8.4573,6.92819,6.7675,6.66483
9.39229,6.24578,5.71943,8.01246,8.87035,5.65944,10.11864,8.52886,10.9955,9.62441,8.8766,8.01637,10.14207,8.71404,8.51523,6.25711,7.86344,6.59361,6.78198,7.43505,8.64046,6.75945,7.02372,6.17242,7.27747,9.12637,8.37518,7.01292,6.76788,6.67226
9.39413,6.25599,5.72463,8.01393,8.87752,5.57679,10.03626,8.52867,11.08858,9.62441,8.96169,7.84576,10.1364,8.79734,8.44077,6.25709,7.86344,6.51649,6.86672,7.34654,8.6408,6.76089,6.93891,6.09046,7.36854,9.03591,8.46104,7.09411,6.85248,6.67717
